issue_id,bug_type,subsystems,dirctories,files,num_developer,num_unique_change,add_line,delete_line,churns,OpenToLastCommit_min,OpenToResolved_min,OpenToLastCommit_Days,OpenToResolved_Days,OpenToLastCommit_Hour,OpenToResolved_Hour
85,Normal,1,3,3,8,18,39,1,40,10603,740362,7,514,176.7166666667,12339.3666666667
94,Surprising,1,4,6,4,8,137,6,143,387,62257,0,43,6.45,1037.6166666667
122,Normal,1,1,1,3,5,3,3,6,209,13167,0,9,3.4833333333,219.45
128,Normal,1,1,1,7,17,1,1,2,3190,639211,2,443,53.1666666667,10653.5166666667
129,Normal,1,9,39,27,776,14005,13395,27400,64232,4016881,44,2789,1070.5333333333,66948.0166666667
153,Normal,1,1,1,3,1,183,180,363,1122,91411,0,63,18.7,1523.5166666667
183,Normal,2,14,17,32,307,112,17,129,13620,817248,9,567,227,13620.8
184,Normal,1,1,1,3,6,5,5,10,-4,336,-1,0,-0.0666666667,5.6
238,Security,1,1,2,5,17,25,0,25,3878,233265,2,161,64.6333333333,3887.75
249,Normal,1,1,1,3,3,2,1,3,461,28238,0,19,7.6833333333,470.6333333333
324,Security,1,1,1,4,1,3,2,5,1863,501040,1,347,31.05,8350.6666666667
339,Normal,1,4,9,7,30,98,35,133,52,3717,0,2,0.8666666667,61.95
348,Dormant,1,1,1,3,3,335,60,395,447,27399,0,19,7.45,456.65
349,Performance,1,4,4,14,22,727,2755,3482,7097,426332,4,296,118.2833333333,7105.5333333333
349,Breakage,1,4,4,14,22,727,2755,3482,7097,426332,4,296,118.2833333333,7105.5333333333
353,Normal,1,4,5,7,15,162,129,291,1933,607979,1,422,32.2166666667,10132.9833333333
361,Normal,1,4,17,7,51,528,30,558,328,20255,0,14,5.4666666667,337.5833333333
375,Normal,2,5,8,14,35,121,22,143,2910,178131,2,123,48.5,2968.85
385,Normal,1,1,1,5,7,3,3,6,2365,152831,1,106,39.4166666667,2547.1833333333
387,Normal,1,1,1,3,5,11,7,18,5506,453008,3,314,91.7666666667,7550.1333333333
389,Performance,2,5,5,14,13,19,37,56,3199,41790,2,29,53.3166666667,696.5
392,Normal,1,2,5,7,23,7,22,29,2460,159988,1,111,41,2666.4666666667
415,Normal,1,2,2,14,22,15,3,18,9879,592759,6,411,164.65,9879.3166666667
424,Normal,1,4,5,7,30,137,22,159,2673,163842,1,113,44.55,2730.7
479,Normal,2,5,6,18,42,160,34,194,5138,318970,3,221,85.6333333333,5316.1666666667
483,Surprising,1,4,13,11,82,13,13,26,4097,246458,2,171,68.2833333333,4107.6333333333
485,Surprising,1,8,17,7,70,329,40,369,43,83395,0,57,0.7166666667,1389.9166666667
485,Security,1,8,17,7,70,329,40,369,43,83395,0,57,0.7166666667,1389.9166666667
488,Surprising,1,1,1,7,6,1,0,1,18,81903,0,56,0.3,1365.05
498,Surprising,1,5,8,8,49,337,6,343,1724,105568,1,73,28.7333333333,1759.4666666667
504,Surprising,2,6,14,23,101,1014,45,1059,12399,744042,8,516,206.65,12400.7
525,Surprising,2,5,6,17,26,210,31,241,1677,101169,1,70,27.95,1686.15
527,Surprising,1,1,1,7,35,8,3,11,-8,83822,-1,58,-0.1333333333,1397.0333333333
530,Surprising,2,8,14,16,42,455,103,558,622,35021,0,24,10.3666666667,583.6833333333
530,Blocker,2,8,14,16,42,455,103,558,622,35021,0,24,10.3666666667,583.6833333333
536,Surprising,1,1,1,1,1,3,1,4,45,3257,0,2,0.75,54.2833333333
540,Surprising,1,4,9,7,36,406,74,480,-8,48,-1,0,-0.1333333333,0.8
541,Surprising,1,1,1,11,14,2,2,4,4017,484698,2,336,66.95,8078.3
582,Normal,1,5,49,8,343,992,183,1175,893,58435,0,40,14.8833333333,973.9166666667
595,Normal,1,1,4,21,64,35,21,56,13511,820772,9,569,225.1833333333,13679.5333333333
606,Normal,1,8,13,16,131,511,17,528,10261,654088,7,454,171.0166666667,10901.4666666667
618,Normal,1,7,7,12,26,95,1,96,3418,214212,2,148,56.9666666667,3570.2
622,Security,1,1,1,12,14,30,7,37,4015,419446,2,291,66.9166666667,6990.7666666667
623,Security,2,5,5,22,57,10,13,23,3644,222857,2,154,60.7333333333,3714.2833333333
630,Normal,1,10,20,16,232,3263,47,3310,8721,523281,6,363,145.35,8721.35
634,Performance,1,4,4,16,26,132,1,133,7127,436146,4,302,118.7833333333,7269.1
638,Normal,1,5,5,16,49,58,2,60,9318,562190,6,390,155.3,9369.8333333333
655,Normal,2,7,9,28,173,54,1,55,5334,353315,3,245,88.9,5888.5833333333
656,Security,1,1,1,8,8,4,11,15,116,7581,0,5,1.9333333333,126.35
662,Normal,2,5,9,16,46,859,275,1134,113,34902,0,24,1.8833333333,581.7
675,Dormant,1,1,1,5,1,34,71,105,15,8433,0,5,0.25,140.55
680,Normal,1,3,3,7,9,66,84,150,2150,641796,1,445,35.8333333333,10696.6
682,Normal,1,3,3,3,6,771,0,771,154,14468,0,10,2.5666666667,241.1333333333
714,Surprising,1,4,6,8,36,44,19,63,14,1509,0,1,0.2333333333,25.15
714,Dormant,1,4,6,8,36,44,19,63,14,1509,0,1,0.2333333333,25.15
718,Surprising,1,2,2,8,14,13,0,13,138,8935,0,6,2.3,148.9166666667
728,Surprising,5,8,28,125,645,401,147,548,41516,2607214,28,1810,691.9333333333,43453.5666666667
744,Surprising,2,2,2,32,169,2,2,4,6184,371447,4,257,103.0666666667,6190.7833333333
787,Normal,1,2,2,14,7,13,27,40,2213,141996,1,98,36.8833333333,2366.6
809,Dormant,1,2,2,12,24,6,6,12,1102,87193,0,60,18.3666666667,1453.2166666667
857,Dormant,2,2,2,44,17,87,29,116,15207,912458,10,633,253.45,15207.6333333333
857,Security,2,2,2,44,17,87,29,116,15207,912458,10,633,253.45,15207.6333333333
861,Breakage,1,2,2,7,3,153,0,153,350,21608,0,15,5.8333333333,360.1333333333
892,Normal,3,10,26,29,247,437,450,887,2782,194261,1,134,46.3666666667,3237.6833333333
903,Normal,2,6,8,22,50,473,471,944,497,123556,0,85,8.2833333333,2059.2666666667
904,Breakage,1,1,1,1,0,941,0,941,36,2817,0,1,0.6,46.95
939,Normal,3,9,10,33,199,845,17,862,4131,541001,2,375,68.85,9016.6833333333
961,Normal,3,6,6,65,141,48,9,57,24700,1345173,17,934,411.6666666667,22419.55
965,Normal,2,7,9,22,91,120,12,132,418,25714,0,17,6.9666666667,428.5666666667
966,Normal,1,3,7,12,70,73,77,150,235,100738,0,69,3.9166666667,1678.9666666667
972,Normal,1,1,2,12,24,6,6,12,1599,102168,1,70,26.65,1702.8
989,Breakage,2,3,3,15,12,40,5,45,3467,346264,2,240,57.7833333333,5771.0666666667
990,Normal,1,2,2,10,6,0,287,287,1364,82317,0,57,22.7333333333,1371.95
998,Normal,1,1,1,11,8,0,2,2,1,649665,0,451,0.0166666667,10827.75
1007,Performance,2,6,27,22,238,630,75,705,1643,139259,1,96,27.3833333333,2320.9833333333
1009,Normal,1,4,10,11,74,88,94,182,37,93574,0,64,0.6166666667,1559.5666666667
1037,Normal,1,1,1,11,2,11,30,41,489,29902,0,20,8.15,498.3666666667
1045,Breakage,1,1,1,11,59,0,1,1,81,5650,0,3,1.35,94.1666666667
1046,Normal,1,3,3,27,51,59,58,117,49056,2943384,34,2044,817.6,49056.4
1055,Dormant,1,6,6,12,18,173,12,185,127,97534,0,67,2.1166666667,1625.5666666667
1055,Security,1,6,6,12,18,173,12,185,127,97534,0,67,2.1166666667,1625.5666666667
1064,Normal,1,3,3,14,38,91,6,97,3046,186133,2,129,50.7666666667,3102.2166666667
1072,Normal,2,11,46,28,257,324,324,648,2054,272959,1,189,34.2333333333,4549.3166666667
1089,Normal,1,3,3,16,27,49,1,50,6229,374045,4,259,103.8166666667,6234.0833333333
1091,Normal,2,6,11,28,144,136,43,179,3467,208020,2,144,57.7833333333,3467
1101,Normal,2,2,3,27,38,140,34,174,570,35121,0,24,9.5,585.35
1107,Dormant,1,3,4,25,211,63,46,109,23337,1400311,16,972,388.95,23338.5166666667
1113,Normal,1,1,1,11,25,34,16,50,827,53328,0,37,13.7833333333,888.8
1127,Normal,1,3,3,14,13,149,39,188,769,52087,0,36,12.8166666667,868.1166666667
1128,Breakage,1,1,1,12,4,4,4,8,-8,16,-1,0,-0.1333333333,0.2666666667
1129,Security,1,1,1,11,3,4,2,6,937,606429,0,421,15.6166666667,10107.15
1129,Breakage,1,1,1,11,3,4,2,6,937,606429,0,421,15.6166666667,10107.15
1132,Normal,1,2,4,16,41,41,23,64,5865,513567,4,356,97.75,8559.45
1144,Performance,2,5,6,13,48,328,3,331,284,46056,0,31,4.7333333333,767.6
1152,Normal,1,4,4,12,32,5,9,14,183,11512,0,7,3.05,191.8666666667
1154,Breakage,1,3,3,14,12,327,128,455,1164,70300,0,48,19.4,1171.6666666667
1159,Normal,1,1,1,12,5,54,2,56,-4,38798,-1,26,-0.0666666667,646.6333333333
1174,Security,1,1,1,8,5,9,6,15,434,36416,0,25,7.2333333333,606.9333333333
1187,Dormant,1,3,4,11,33,355,11,366,15,1426,0,0,0.25,23.7666666667
1187,Performance,1,3,4,11,33,355,11,366,15,1426,0,0,0.25,23.7666666667
1190,Normal,1,1,1,13,41,1,1,2,2,662,0,0,0.0333333333,11.0333333333
1219,Performance,1,3,4,14,64,55,54,109,757,45865,0,31,12.6166666667,764.4166666667
1231,Blocker,1,1,1,16,10,8,11,19,5511,330883,3,229,91.85,5514.7166666667
1248,Breakage,3,6,8,41,112,281,82,363,2586,155215,1,107,43.1,2586.9166666667
1252,Dormant,1,3,4,16,91,108,13,121,2391,143498,1,99,39.85,2391.6333333333
1252,Breakage,1,3,4,16,91,108,13,121,2391,143498,1,99,39.85,2391.6333333333
1266,Normal,1,6,6,14,185,13,14,27,239,14764,0,10,3.9833333333,246.0666666667
1274,Normal,1,4,5,14,40,199,16,215,1751,105076,1,72,29.1833333333,1751.2666666667
1290,Normal,1,1,4,1,0,8832,0,8832,-5,55901,-1,38,-0.0833333333,931.6833333333
1308,Normal,1,3,11,14,31,158,116,274,488,29732,0,20,8.1333333333,495.5333333333
1314,Normal,1,2,3,14,45,21,11,32,1047,63292,0,43,17.45,1054.8666666667
1320,Normal,1,1,1,12,17,1,0,1,2109,126593,1,87,35.15,2109.8833333333
1322,Normal,1,2,3,14,44,182,21,203,282,17342,0,12,4.7,289.0333333333
1324,Normal,3,7,13,11,69,5,44,49,120,7662,0,5,2,127.7
1325,Normal,1,3,4,14,54,43,1,44,254,18499,0,12,4.2333333333,308.3166666667
1327,Normal,1,8,28,14,261,227,48,275,581,41152,0,28,9.6833333333,685.8666666667
1351,Normal,1,3,3,15,17,28,17,45,1087,167817,0,116,18.1166666667,2796.95
1355,Normal,1,2,3,22,20,9,5,14,9054,543301,6,377,150.9,9055.0166666667
1362,Normal,1,1,1,14,75,31,50,81,135,18678,0,12,2.25,311.3
1380,Normal,2,13,23,28,157,318,112,430,2,50493,0,35,0.0333333333,841.55
1386,Breakage,1,3,3,11,16,80,136,216,40,2868,0,1,0.6666666667,47.8
1431,Normal,2,2,2,15,83,2,6,8,1157,69446,0,48,19.2833333333,1157.4333333333
1436,Normal,1,1,1,8,5,1,1,2,95,6157,0,4,1.5833333333,102.6166666667
1444,Normal,1,1,1,14,22,1,1,2,70,8708,0,6,1.1666666667,145.1333333333
1470,Normal,2,2,2,16,83,12,0,12,967,58068,0,40,16.1166666667,967.8
1493,Surprising,1,3,3,15,33,41,10,51,164,9878,0,6,2.7333333333,164.6333333333
1499,Breakage,1,1,1,14,24,4,0,4,54,3846,0,2,0.9,64.1
1510,Normal,1,1,1,14,13,1,1,2,335,24145,0,16,5.5833333333,402.4166666667
1529,Surprising,3,5,9,48,181,538,25,563,3349,201060,2,139,55.8166666667,3351
1538,Surprising,1,3,5,16,45,101,5,106,753,54082,0,37,12.55,901.3666666667
1538,Security,1,3,5,16,45,101,5,106,753,54082,0,37,12.55,901.3666666667
1541,Surprising,1,1,1,13,2,0,16,16,159,431806,0,299,2.65,7196.7666666667
1541,Security,1,1,1,13,2,0,16,16,159,431806,0,299,2.65,7196.7666666667
1545,Surprising,2,2,2,2,3,7,2,9,168,8709,0,6,2.8,145.15
1545,Security,2,2,2,2,3,7,2,9,168,8709,0,6,2.8,145.15
1545,Breakage,2,2,2,2,3,7,2,9,168,8709,0,6,2.8,145.15
1546,Surprising,1,7,8,14,83,86,20,106,162,9750,0,6,2.7,162.5
1574,Dormant,1,3,3,16,26,92,0,92,563,33836,0,23,9.3833333333,563.9333333333
1588,Surprising,1,1,1,14,7,14,5,19,1322,80532,0,55,22.0333333333,1342.2
1595,Surprising,2,3,4,50,72,78,51,129,34413,2438354,23,1693,573.55,40639.2333333333
1595,Dormant,2,3,4,50,72,78,51,129,34413,2438354,23,1693,573.55,40639.2333333333
1597,Normal,1,2,21,8,142,28,92,120,366,22001,0,15,6.1,366.6833333333
1605,Breakage,1,1,1,14,46,9,4,13,80,4804,0,3,1.3333333333,80.0666666667
1606,Surprising,3,3,4,38,11,6,12,18,4460,267692,3,185,74.3333333333,4461.5333333333
1606,Performance,3,3,4,38,11,6,12,18,4460,267692,3,185,74.3333333333,4461.5333333333
1607,Surprising,1,2,6,14,17,852,4415,5267,79,4797,0,3,1.3166666667,79.95
1614,Performance,1,2,2,14,45,6,16,22,182,10950,0,7,3.0333333333,182.5
1616,Breakage,1,3,6,16,39,34,33,67,45,2753,0,1,0.75,45.8833333333
1619,Breakage,1,1,1,14,18,2,1,3,26,1593,0,1,0.4333333333,26.55
1621,Blocker,1,8,12,16,195,549,35,584,525,35468,0,24,8.75,591.1333333333
1630,Blocker,1,1,1,14,18,5,5,10,15,960,0,0,0.25,16
1644,Normal,1,3,6,16,99,230,179,409,3186,192190,2,133,53.1,3203.1666666667
1661,Dormant,1,1,1,16,8,2,1,3,6,424,0,0,0.1,7.0666666667
1681,Breakage,2,3,3,32,22,160,6,166,377,25723,0,17,6.2833333333,428.7166666667
1688,Normal,1,1,1,16,3,13,3,16,25,1539,0,1,0.4166666667,25.65
1691,Breakage,4,8,8,64,87,82,1747,1829,662,39775,0,27,11.0333333333,662.9166666667
1692,Normal,1,3,3,16,34,77,10,87,45,2730,0,1,0.75,45.5
1694,Performance,2,3,3,32,27,124,27,151,840,55474,0,38,14,924.5666666667
1694,Breakage,2,3,3,32,27,124,27,151,840,55474,0,38,14,924.5666666667
1729,Security,2,6,9,17,60,738,2,740,667,44350,0,30,11.1166666667,739.1666666667
1730,Normal,1,1,1,16,83,1,1,2,1,4003,0,2,0.0166666667,66.7166666667
1732,Dormant,1,1,2,16,30,23,8,31,1130,167496,0,116,18.8333333333,2791.6
1743,Breakage,1,1,1,16,10,1,2,3,30,2915,0,2,0.5,48.5833333333
1751,Breakage,1,4,5,16,59,57,132,189,791,47504,0,32,13.1833333333,791.7333333333
1759,Performance,1,7,9,16,204,587,33,620,373,23438,0,16,6.2166666667,390.6333333333
1760,Security,1,1,1,11,4,10,0,10,3777,226699,2,157,62.95,3778.3166666667
1776,Normal,1,1,1,16,64,6,6,12,559,34822,0,24,9.3166666667,580.3666666667
1811,Dormant,1,2,3,16,24,201,31,232,431,377042,0,261,7.1833333333,6284.0333333333
1816,Dormant,2,3,4,44,42,183,138,321,6242,412565,4,286,104.0333333333,6876.0833333333
1828,Normal,1,7,24,22,245,829,830,1659,5969,358152,4,248,99.4833333333,5969.2
1829,Breakage,1,1,1,1,0,3,0,3,789,77839,0,54,13.15,1297.3166666667
1832,Security,1,1,2,16,4,12,0,12,94,15193,0,10,1.5666666667,253.2166666667
1832,Breakage,1,1,2,16,4,12,0,12,94,15193,0,10,1.5666666667,253.2166666667
1834,Normal,2,2,3,32,28,23,23,46,320,19902,0,13,5.3333333333,331.7
1844,Breakage,1,2,2,16,15,5,3,8,368,22102,0,15,6.1333333333,368.3666666667
1849,Security,1,2,3,17,7,4710,67,4777,1562,93803,1,65,26.0333333333,1563.3833333333
1866,Breakage,1,3,3,16,39,375,5,380,168,18582,0,12,2.8,309.7
1874,Breakage,1,1,1,10,4,6,6,12,162,354801,0,246,2.7,5913.35
1885,Normal,1,1,1,16,24,1,1,2,141,1131754,0,785,2.35,18862.5666666667
1891,Normal,1,1,2,16,121,4,4,8,35,2195,0,1,0.5833333333,36.5833333333
1894,Normal,1,3,3,16,38,183,12,195,122,12746,0,8,2.0333333333,212.4333333333
1899,Normal,1,1,1,16,23,13,4,17,17,1817,0,1,0.2833333333,30.2833333333
1900,Security,2,2,2,32,52,10,8,18,46,1167,0,0,0.7666666667,19.45
1909,Security,1,7,9,19,218,717,631,1348,3056,183425,2,127,50.9333333333,3057.0833333333
1922,Surprising,1,1,1,18,6,6,2,8,4939,296361,3,205,82.3166666667,4939.35
1922,Dormant,1,1,1,18,6,6,2,8,4939,296361,3,205,82.3166666667,4939.35
1963,Surprising,1,5,9,25,114,275,78,353,35031,2101879,24,1459,583.85,35031.3166666667
1974,Surprising,1,2,4,16,49,60,9,69,357,21522,0,14,5.95,358.7
1991,Surprising,1,2,3,16,16,7,10,17,169,10225,0,7,2.8166666667,170.4166666667
2008,Surprising,1,3,3,16,23,45,1,46,41,2505,0,1,0.6833333333,41.75
2016,Surprising,1,2,2,22,18,51,5,56,9320,559315,6,388,155.3333333333,9321.9166666667
2016,Dormant,1,2,2,22,18,51,5,56,9320,559315,6,388,155.3333333333,9321.9166666667
2018,Normal,1,3,3,16,26,12,0,12,275,16570,0,11,4.5833333333,276.1666666667
2022,Surprising,1,1,1,16,3,1,0,1,2238,134403,1,93,37.3,2240.05
2026,Surprising,2,5,5,50,102,180,61,241,33270,2003714,23,1391,554.5,33395.2333333333
2030,Normal,1,3,3,16,17,53,9,62,283,17083,0,11,4.7166666667,284.7166666667
2040,Security,3,7,8,54,80,123,131,254,5038,381189,3,264,83.9666666667,6353.15
2047,Normal,3,6,10,48,122,194,304,498,140,8489,0,5,2.3333333333,141.4833333333
2048,Normal,1,1,1,16,5,32,1,33,44,5580,0,3,0.7333333333,93
2052,Normal,1,1,1,16,14,10,8,18,3,1388,0,0,0.05,23.1333333333
2074,Normal,1,2,4,22,17,170,0,170,22944,1379689,15,958,382.4,22994.8166666667
2103,Normal,1,1,1,16,8,9,0,9,1542,92651,1,64,25.7,1544.1833333333
2116,Normal,1,6,6,16,15,817,817,1634,0,5,0,0,0,0.0833333333
2117,Breakage,1,2,2,16,21,11,6,17,3433,206034,2,143,57.2166666667,3433.9
2153,Breakage,1,1,3,17,5,139,75,214,42,8360,0,5,0.7,139.3333333333
2156,Dormant,1,2,15,25,454,15,15,30,29782,1786936,20,1240,496.3666666667,29782.2666666667
2183,Dormant,1,3,4,16,75,207,3,210,459,28915,0,20,7.65,481.9166666667
2195,Dormant,1,3,3,16,20,143,11,154,408,25082,0,17,6.8,418.0333333333
2202,Surprising,2,4,5,33,53,187,2,189,148,6201,0,4,2.4666666667,103.35
2220,Surprising,2,2,3,44,99,76,27,103,1769,106161,1,73,29.4833333333,1769.35
2220,Performance,2,2,3,44,99,76,27,103,1769,106161,1,73,29.4833333333,1769.35
2222,Surprising,2,7,12,44,130,415,131,546,2853,171168,1,118,47.55,2852.8
2241,Surprising,1,1,1,16,5,28,4,32,58,3589,0,2,0.9666666667,59.8166666667
2254,Surprising,1,1,3,27,92,40,21,61,37797,2718882,26,1888,629.95,45314.7
2254,Security,1,1,3,27,92,40,21,61,37797,2718882,26,1888,629.95,45314.7
2258,Dormant,3,5,7,57,100,58,49,107,432,26492,0,18,7.2,441.5333333333
2262,Dormant,1,2,2,19,45,6,6,12,1166,69994,0,48,19.4333333333,1166.5666666667
2265,Security,1,1,1,16,14,11,2,13,4,159695,0,110,0.0666666667,2661.5833333333
2294,Breakage,1,1,1,19,46,0,1,1,5,411,0,0,0.0833333333,6.85
2315,Normal,1,1,1,16,6,32,5,37,166,10042,0,6,2.7666666667,167.3666666667
2339,Breakage,1,1,1,21,15,8,6,14,5,371,0,0,0.0833333333,6.1833333333
2349,Normal,1,1,1,19,2,2,1,3,0,1570470,0,1090,0,26174.5
2350,Normal,1,3,3,21,41,145,38,183,3935,237547,2,164,65.5833333333,3959.1166666667
2351,Dormant,2,8,10,47,273,370,6,376,9361,566055,6,393,156.0166666667,9434.25
2354,Performance,1,4,6,26,100,138,67,205,36354,2925090,25,2031,605.9,48751.5
2354,Breakage,1,4,6,26,100,138,67,205,36354,2925090,25,2031,605.9,48751.5
2368,Normal,1,1,1,16,7,0,5,5,3,243,0,0,0.05,4.05
2370,Normal,1,3,9,22,154,630,29,659,1476,127390,1,88,24.6,2123.1666666667
2371,Dormant,1,4,5,19,64,54,3,57,76,5847,0,4,1.2666666667,97.45
2381,Blocker,1,2,3,22,121,71,16,87,1533,92038,1,63,25.55,1533.9666666667
2406,Normal,1,1,1,16,11,4,0,4,47,3032,0,2,0.7833333333,50.5333333333
2450,Normal,2,2,2,32,35,103,258,361,282,16961,0,11,4.7,282.6833333333
2456,Normal,2,3,3,43,15,57,23,80,125,10179,0,7,2.0833333333,169.65
2462,Dormant,1,10,13,22,128,238,49,287,1457,87469,1,60,24.2833333333,1457.8166666667
2478,Breakage,1,1,1,22,1,5,1,6,599,35999,0,24,9.9833333333,599.9833333333
2480,Dormant,1,3,4,22,65,311,0,311,648,38890,0,27,10.8,648.1666666667
2480,Performance,1,3,4,22,65,311,0,311,648,38890,0,27,10.8,648.1666666667
2501,Dormant,1,1,7,1,26,16,3,19,854,51297,0,35,14.2333333333,854.95
2502,Normal,3,4,5,66,99,87,5,92,170,17216,0,11,2.8333333333,286.9333333333
2516,Normal,1,3,3,27,106,61,12,73,50458,3027558,35,2102,840.9666666667,50459.3
2532,Normal,1,2,2,25,28,10,6,16,27651,1659123,19,1152,460.85,27652.05
2543,Breakage,2,2,2,44,3,22,19,41,21,61606,0,42,0.35,1026.7666666667
2556,Blocker,4,12,14,79,191,260,234,494,12119,810569,8,562,201.9833333333,13509.4833333333
2556,Security,4,12,14,79,191,260,234,494,12119,810569,8,562,201.9833333333,13509.4833333333
2560,Normal,2,2,2,44,5,43,2,45,19,89,0,0,0.3166666667,1.4833333333
2564,Dormant,1,3,3,22,71,47,12,59,5094,309857,3,215,84.9,5164.2833333333
2564,Security,1,3,3,22,71,47,12,59,5094,309857,3,215,84.9,5164.2833333333
2592,Normal,1,1,1,21,10,1,1,2,6855,411364,4,285,114.25,6856.0666666667
2602,Normal,1,7,14,25,379,218,185,403,25846,1680839,17,1167,430.7666666667,28013.9833333333
2607,Normal,1,1,1,22,24,10,0,10,1080,91175,0,63,18,1519.5833333333
2610,Normal,1,5,8,22,296,126,56,182,257,45840,0,31,4.2833333333,764
2611,Breakage,1,1,1,22,7,47,27,74,0,29880,0,20,0,498
2616,Breakage,1,1,1,20,10,12,4,16,5,28798,0,19,0.0833333333,479.9666666667
2632,Normal,1,2,3,22,13,9,6,15,0,7212,0,5,0,120.2
2645,Breakage,2,2,2,44,11,7,2,9,460,29090,0,20,7.6666666667,484.8333333333
2671,Normal,1,1,1,22,35,2,0,2,4,252,0,0,0.0666666667,4.2
2712,Normal,1,2,4,22,47,180,10,190,386,23184,0,16,6.4333333333,386.4
2713,Performance,1,1,4,22,66,60,22,82,244,14667,0,10,4.0666666667,244.45
